date,weighted,close,high,low,open,volume
2019-09-26,8119.608702,8074.99,8471.02,7753.71,8446.97,652614929.72
2019-09-27,8068.432,8201.36,8304.22,7888.5,8074.99,390323710.89
2019-09-28,8193.59192,8223.65,8345.03,8044.45,8201.36,244186983.17
2019-09-29,8081.436375,8065.26,8265.99,7943.33,8223.65,226712656.15
2019-09-30,8073.951665,8314.62,8372.24,7736.96,8065.26,407250929.38
2019-10-01,8389.500198,8326.64,8537.6,8212.01,8314.62,355446344.41
2019-10-02,8284.183156,8391.52,8403.51,8186.3,8326.64,205325219.19
2019-10-03,8236.516137,8246.3,8434.63,8105.02,8391.52,250685863.87
2019-10-04,8165.780699,8168.05,8267.11,8021.3,8246.3,214500278.91
2019-10-05,8156.157046,8172.48,8232.25,8052.51,8168.05,141685742.42
2019-10-06,7980.729952,7868.31,8221.03,7822.65,8172.48,239636660.01
2019-10-07,8101.234876,8215.11,8326.01,7798.09,7868.31,321239400.73
2019-10-08,8230.432155,8191.87,8354.19,8126.71,8215.11,173334218.05
2019-10-09,8454.821686,8593.16,8697.56,8132.74,8191.87,398201725.27
2019-10-10,8574.596015,8596.57,8672.58,8466.13,8593.16,250267419.87
2019-10-11,8465.807239,8278.05,8834.11,8259.77,8596.57,326882172.42
2019-10-12,8390.422967,8316.66,8439.44,8272.12,8278.05,92609964.73
2019-10-13,8364.966312,8296.34,8498.59,8194.16,8316.66,168896951.15
2019-10-14,8340.036992,8363.94,8414.24,8228.06,8296.34,146015532.85
2019-10-15,8260.320081,8173.48,8439.31,8116.92,8363.94,205674618.32
2019-10-16,8054.158123,8014.39,8193.41,7945.77,8173.48,274670310.13
2019-10-17,8088.504037,8082.46,8145.5,7948.95,8014.39,175172893.7
2019-10-18,7971.355254,7972.62,8157.36,7850.66,8082.46,221065928.44
2019-10-19,8011.146016,7973.63,8108.69,7919.05,7972.62,143202359.39
2019-10-20,8122.306438,8247.25,8326.13,7911.49,7973.63,205394286.06
2019-10-21,8256.588545,8223.25,8359.52,8177.11,8247.25,188511539.86
2019-10-22,8202.975955,8034.5,8318.41,8021.36,8223.25,200593851.39
2019-10-23,7612.346273,7479.54,8071.8,7336.06,8034.5,457672451.42
2019-10-24,7475.919143,7444.2,7524.31,7370.13,7479.54,213663114.76
2019-10-25,8230.05248,8671.1,8783.85,7431.2,7444.2,656574822.36
2019-10-26,9427.016422,9258.98,10380.48,8654.84,8671.1,1457875080.4
2019-10-27,9505.127416,9550.6,9805.42,9114.58,9258.98,614726341.04
2019-10-28,9512.128849,9222.23,9934.71,9201.49,9550.6,522287119.66
2019-10-29,9380.117815,9432.86,9565.11,9099.36,9222.23,377872980.92
2019-10-30,9187.356451,9169.86,9441.8,9018.3,9432.86,315824657.23
2019-10-31,9188.389712,9157.52,9423.16,8972,9169.86,329788397.17
2019-11-01,9185.352539,9260.59,9308.62,9072.62,9157.52,251360754.52
2019-11-02,9328.458233,9311.99,9400.44,9223.46,9260.59,159847329.63
2019-11-03,9231.652297,9221.61,9396.1,9108.22,9311.99,144662760.99
2019-11-04,9373.971736,9421.54,9578.74,9141,9221.61,275923701.7
2019-11-05,9350.291328,9323.61,9495.36,9196.64,9421.54,233491267.4
2019-11-06,9355.284246,9347.27,9455.53,9269.82,9323.61,208985449.5
2019-11-07,9233.606803,9208.52,9382.63,9114.14,9347.27,196879610.6
2019-11-08,8905.487857,8772.31,9263.83,8682.74,9208.52,371135404.96
2019-11-09,8826.349682,8822.19,8881.08,8732.62,8772.31,116025279.26
2019-11-10,8969.251662,9045.85,9126.98,8767.94,8822.19,162649216.87
2019-11-11,8777.945986,8726.31,9084.49,8619.78,9045.85,226035620.33
2019-11-12,8737.790257,8815.14,8868.85,8576.09,8726.31,194901130.1
2019-11-13,8775.304685,8773.82,8840.33,8721.68,8815.14,138900524.48
2019-11-14,8664.908079,8640.42,8811.04,8584.92,8773.82,164630654.03
2019-11-15,8549.623452,8468.57,8773.4,8393.29,8640.42,267441968.16
2019-11-16,8508.429174,8498.94,8539.42,8442.03,8468.57,79597461.02
2019-11-17,8552.413498,8515.28,8641.12,8411.3,8498.94,122271717.68
2019-11-18,8331.879099,8190.16,8537.87,8075.63,8515.28,250358969.38
2019-11-19,8121.290123,8133.57,8215.95,8016.54,8190.16,198180594.35
2019-11-20,8124.007168,8093.6,8232.23,8047.73,8133.57,147086043.41
2019-11-21,7744.195276,7632.59,8133.73,7437.33,8093.6,354377783.29
2019-11-22,7232.739223,7292.2,7721.9,6815.03,7632.59,680349857.19
2019-11-23,7265.963833,7339.24,7368.18,7119.41,7292.2,185099411.4
2019-11-24,7112.582866,6930.09,7364.59,6888.89,7339.24,249710266.27
2019-11-25,6951.686135,7138.23,7386.06,6560.13,6930.09,596056755.83
2019-11-26,7160.556638,7170.11,7350.44,7042.5,7138.23,259675008.66
2019-11-27,7316.990575,7531.5,7681.51,6873.1,7170.11,485895588.26
2019-11-28,7540.168573,7442.33,7663.45,7388.79,7531.5,225350756.08
2019-11-29,7659.869003,7769.38,7872.17,7425.49,7442.33,285280637.6
2019-11-30,7649.097671,7571.77,7821.01,7487.1,7769.38,189533166.63
2019-12-01,7375.141799,7420.53,7575.5,7261.95,7571.77,226245528.68
2019-12-02,7312.602092,7320.94,7442.62,7193.09,7420.53,184009273.35
2019-12-03,7342.582885,7313.64,7420.34,7260.93,7320.94,135997337.7
2019-12-04,7350.73405,7207.78,7764.68,7110.76,7313.64,360525572.37
2019-12-05,7349.205233,7406.75,7492.96,7175.85,7207.78,220875659.79
2019-12-06,7449.505253,7558.58,7607.79,7323.86,7406.75,209851296.57
2019-12-07,7561.600878,7514.86,7640.51,7503.1,7558.58,106572219.77
2019-12-08,7523.959598,7539.7,7594.8,7414.51,7514.86,120000308.79
2019-12-09,7471.171911,7350.62,7667.04,7296.42,7539.7,262161330.42
2019-12-10,7298.915517,7233.84,7403.64,7176.42,7350.62,170419385.84
2019-12-11,7235.772202,7212.01,7284.74,7167.13,7233.84,143267855.45
2019-12-12,7201.406319,7199.39,7307.96,7105.35,7212.01,201666958.32
2019-12-13,7251.040683,7261.72,7308.08,7199.39,7199.39,135777984.61
2019-12-14,7155.360906,7080.29,7283.78,7033.14,7261.72,111796861.42
2019-12-15,7121.079477,7132.39,7204.93,7030.37,7080.29,113742866.17
2019-12-16,7022.369851,6897.33,7172.46,6869.19,7132.39,278223344.11
2019-12-17,6751.758665,6635.84,6948.12,6585.46,6897.33,310739632.42
2019-12-18,6866.122232,7294.53,7442.26,6450.69,6635.84,491429584.47
2019-12-19,7170.929914,7159.26,7376.98,7057.66,7294.53,249541907.16
2019-12-20,7172.787033,7203.41,7234.56,7094.06,7159.26,168963964.55
2019-12-21,7178.247676,7159.47,7213.86,7132.82,7203.41,86864836.52
2019-12-22,7340.704042,7517.58,7527.4,7143.17,7159.47,200586646.53
2019-12-23,7514.362558,7326.6,7694.65,7275.28,7517.58,336425000.06
2019-12-24,7310.332413,7260.91,7429.42,7175.5,7326.6,203013413.87
2019-12-25,7228.333226,7202.72,7280.52,7132.3,7260.91,108513256.34
2019-12-26,7270.363514,7207.23,7442.21,7167.44,7202.72,169067214.27
2019-12-27,7202.556171,7253.82,7267.46,7061.61,7207.23,183588691.22
2019-12-28,7328.851035,7316.23,7368.09,7253.61,7253.82,106581355.23
2019-12-29,7419.142213,7399.49,7540.65,7295.33,7316.23,135257936.53
2019-12-30,7302.378657,7234.44,7414.07,7224.79,7399.49,168180498.67
2019-12-31,7227.302109,7183.88,7325.24,7141.94,7234.44,140384995.27
2020-01-01,7242.77191,7189.94,7267.16,7171.82,7183.88,85986188.11
2020-01-02,7063.122165,6965.72,7224.84,6945.83,7189.94,187393954.35
2020-01-03,7247.529926,7339.7,7407.11,6882.62,6965.72,376690440.38
2020-01-04,7340.610918,7357.5,7405.75,7278.6,7339.7,162106895.05
2020-01-05,7438.41471,7359.96,7501.42,7330.07,7357.5,179147746.87
2020-01-06,7585.238041,7762.69,7799.63,7355.11,7359.96,352286216.6
2020-01-07,7955.776161,8160.36,8218.63,7736.57,7762.69,600054472.25
2020-01-08,8215.115068,8045.15,8458.65,7873.97,8160.36,699004342.7
2020-01-09,7895.977111,7817.35,8047.11,7757.04,8045.15,316199456.84
2020-01-10,7943.438458,8190.31,8192.05,7682.56,7817.35,441131626.25
2020-01-11,8136.103278,8024.58,8287.42,8003.87,8190.31,250060123.9
2020-01-12,8113.702509,8181.49,8185.14,7968.4,8024.58,142197585.82
2020-01-13,8108.56703,8106.56,8200.4,8057.37,8181.49,184437465.66
2020-01-14,8587.403972,8820.95,8874.07,8106.4,8106.56,768098459.01
2020-01-15,8754.613994,8813.21,8890.04,8559.93,8820.95,441186933.78
2020-01-16,8675.947364,8719.63,8846.78,8586.56,8813.21,290989712.92
2020-01-17,8872.29854,8894.83,9004.35,8665.99,8719.63,432856377.78
2020-01-18,8898.417556,8909.28,8974.65,8807.26,8894.83,176837362.25
2020-01-19,8826.70855,8702.59,9177.39,8508.15,8909.28,421483277.31
2020-01-20,8645.984917,8634.03,8737.36,8521.52,8702.59,189247381.47
2020-01-21,8640.307444,8724.84,8771.75,8479.9,8634.03,196404470.17
2020-01-22,8676.097694,8667.26,8793.74,8582.43,8724.84,149906743.85
2020-01-23,8429.967951,8394.28,8680.93,8290.98,8667.26,323273085.37
2020-01-24,8396.057202,8431.78,8517.5,8225.83,8394.28,233502998.73
2020-01-25,8347.702516,8345.88,8444.32,8263.42,8431.78,119345600.29
2020-01-26,8464.673467,8602.37,8605.33,8302.57,8345.88,189985702.21
2020-01-27,8778.638169,8898.94,8991.01,8572.37,8602.37,329416202.64
2020-01-28,9088.061234,9391.97,9407.39,8892.58,8898.94,471220882.55
2020-01-29,9336.994025,9286.18,9429.16,9234.27,9391.97,345265419.21
2020-01-30,9395.62726,9501.38,9561.26,9181.72,9286.18,430815723.66
2020-01-31,9338.907572,9342.23,9518.87,9208.36,9501.38,292627757.98
2020-02-01,9379.601211,9384.45,9455.92,9296.57,9342.23,138614091.6
2020-02-02,9365.275915,9334.25,9469.84,9169.21,9384.45,225322638.39
2020-02-03,9360.877724,9288.96,9605.66,9230.83,9334.25,312315107.48
2020-02-04,9205.286431,9171.98,9347.12,9089.52,9288.96,244997961.95
2020-02-05,9509.477953,9611.42,9750.28,9162.98,9171.98,448381299.88
2020-02-06,9606.533888,9617.77,9689.58,9533.37,9611.42,112235729.18
